Year Month,Postal Code,Customer Class,Total Gallons
2013/08,78744,Multi-Family,"27,818,200"
2013/08,78744,Residential,"60,965,700"
2013/08,78744,Irrigation - Multi-Family,"2,176,800"
2013/08,78744,Irrigation - Residential,"3,500"
2013/08,78745,Residential,"105,066,200"
2013/08,78745,Multi-Family,"36,966,700"
2013/08,78745,Irrigation - Residential,"83,000"
2013/08,78745,Irrigation - Multi-Family,"3,858,500"
2013/08,78746,Multi-Family,"15,761,500"
2013/08,78746,Residential,"57,482,300"
2013/08,78746,Irrigation - Residential,"749,300"
2013/08,78746,Irrigation - Multi-Family,"950,500"
2013/08,78747,Irrigation - Multi-Family,"1,451,800"
2013/08,78747,Residential,"35,635,700"
2013/08,78747,Multi-Family,"8,463,400"
2013/08,78747,Irrigation - Residential,0
2013/08,78748,Irrigation - Residential,"34,000"
2013/08,78748,Multi-Family,"19,407,100"
2013/08,78748,Irrigation - Multi-Family,"10,731,500"
2013/08,78748,Residential,"101,872,400"
2013/08,78749,Multi-Family,"15,317,800"
2013/08,78749,Residential,"99,941,900"
2013/08,78749,Irrigation - Multi-Family,"7,524,500"
2013/08,78749,Irrigation - Residential,"38,200"
2013/08,78750,Residential,"88,203,300"
2013/08,78750,Irrigation - Multi-Family,"3,112,200"
2013/08,78750,Irrigation - Residential,"37,600"
2013/08,78750,Multi-Family,"15,545,900"
2013/08,78751,Irrigation - Residential,"123,500"
2013/08,78751,Residential,"19,565,300"
2013/08,78751,Multi-Family,"12,812,000"
2013/08,78751,Irrigation - Multi-Family,"662,900"
2013/08,78752,Residential,"15,829,500"
2013/08,78752,Irrigation - Multi-Family,"353,900"
2013/08,78752,Multi-Family,"21,480,800"
2013/08,78753,Multi-Family,"57,226,200"
2013/08,78753,Residential,"55,724,100"
2013/08,78753,Irrigation - Multi-Family,"6,032,700"
2013/08,78753,Irrigation - Residential,"10,700"
2013/08,78754,Multi-Family,"17,199,200"
2013/08,78754,Irrigation - Multi-Family,"3,119,600"
2013/08,78754,Irrigation - Residential,"1,700"
2013/08,78754,Residential,"28,583,600"
2013/08,78756,Multi-Family,"5,775,900"
2013/08,78756,Irrigation - Multi-Family,"102,400"
2013/08,78756,Residential,"16,192,100"
2013/08,78756,Irrigation - Residential,"100,000"
2013/08,78757,Multi-Family,"15,943,600"
2013/08,78757,Irrigation - Residential,"71,800"
2013/08,78757,Residential,"48,509,300"
2013/08,78757,Irrigation - Multi-Family,"397,600"
2013/08,78758,Irrigation - Multi-Family,"4,516,900"
2013/08,78758,Multi-Family,"51,306,800"
2013/08,78758,Irrigation - Residential,"52,500"
2013/08,78758,Residential,"53,943,800"
2013/08,78759,Irrigation - Multi-Family,"1,802,900"
2013/08,78759,Residential,"107,758,400"
2013/08,78759,Multi-Family,"42,958,800"
2013/08,78759,Irrigation - Residential,"157,900"
2013/09,78613,Multi-Family,"155,700"
2013/09,78613,Irrigation - Multi-Family,"75,000"
2013/09,78617,Multi-Family,"3,988,100"
2018/11,78741,Residential,"17,721,600"
2013/09,78617,Irrigation - Residential,"4,700"
2013/09,78617,Residential,"22,118,400"
2013/09,78652,Residential,"841,900"
2013/09,78652,Multi-Family,"13,700"
2013/09,78652,Irrigation - Residential,"44,900"
2013/09,78653,Residential,"1,332,500"
2013/09,78653,Multi-Family,"499,100"
2013/09,78660,Irrigation - Residential,"8,400"
2013/09,78660,Residential,"10,053,900"
2013/09,78660,Multi-Family,"134,300"
2013/09,78701,Residential,"1,673,600"
2013/09,78701,Irrigation - Multi-Family,"612,900"
2013/09,78701,Multi-Family,"14,298,700"
2013/09,78702,Irrigation - Multi-Family,"1,496,100"
2013/09,78702,Multi-Family,"9,888,600"
2013/09,78702,Residential,"30,903,300"
2013/09,78702,Irrigation - Residential,"50,900"
2013/09,78703,Residential,"84,610,000"
2013/09,78703,Multi-Family,"13,255,200"
2013/09,78703,Irrigation - Residential,"2,046,300"
2013/09,78703,Irrigation - Multi-Family,"838,800"
2013/09,78704,Multi-Family,"49,536,900"
2013/09,78704,Irrigation - Multi-Family,"3,718,000"
2013/09,78704,Residential,"66,433,700"
2013/09,78704,Irrigation - Residential,"330,100"
2013/09,78705,Multi-Family,"36,324,600"
2013/09,78705,Residential,"13,857,000"
2013/09,78705,Irrigation - Residential,"179,700"
2013/09,78705,Irrigation - Multi-Family,"566,100"
2013/09,78712,Residential,0
2013/09,78717,Residential,"52,052,500"
2013/09,78717,Irrigation - Residential,"54,200"
2013/09,78717,Multi-Family,"9,117,900"
2013/09,78717,Irrigation - Multi-Family,"8,752,300"
2013/09,78719,Multi-Family,"648,900"
2013/09,78719,Residential,"2,185,700"
2013/09,78721,Irrigation - Residential,"12,900"
2013/09,78721,Residential,"17,015,200"
2013/09,78721,Irrigation - Multi-Family,"277,800"
2013/09,78721,Multi-Family,"4,938,300"
2013/09,78722,Irrigation - Multi-Family,0
2013/09,78722,Residential,"12,489,800"
2013/09,78722,Multi-Family,"2,370,600"
2013/09,78723,Irrigation - Multi-Family,"347,400"
2013/09,78723,Multi-Family,"23,364,700"
2013/09,78723,Residential,"49,418,500"
2013/09,78724,Irrigation - Multi-Family,"563,200"
2013/09,78724,Multi-Family,"13,209,900"
2013/09,78724,Residential,"22,274,000"
2013/09,78724,Irrigation - Residential,"45,000"
2013/09,78725,Residential,"2,622,200"
2013/09,78725,Multi-Family,"267,900"
2013/09,78726,Irrigation - Multi-Family,"8,262,700"
2013/09,78726,Irrigation - Residential,"41,600"
2013/09,78726,Residential,"30,292,700"
2013/09,78726,Multi-Family,"12,205,600"
2013/09,78727,Irrigation - Multi-Family,"7,380,700"
2013/09,78727,Multi-Family,"20,817,100"
2013/09,78727,Irrigation - Residential,"26,100"
2013/09,78727,Residential,"65,775,300"
2013/09,78728,Irrigation - Multi-Family,"2,650,200"
2013/09,78728,Residential,"6,132,600"
2013/09,78728,Multi-Family,"7,206,700"
2013/09,78729,Multi-Family,"24,169,300"
2013/09,78729,Irrigation - Residential,"16,300"
2013/09,78729,Irrigation - Multi-Family,"4,195,000"
2013/09,78729,Residential,"36,778,400"
2013/09,78730,Irrigation - Multi-Family,"1,091,900"
2013/09,78730,Irrigation - Residential,"176,700"
2013/09,78730,Residential,"27,188,500"
2013/09,78730,Multi-Family,"5,190,500"
2013/09,78731,Irrigation - Multi-Family,"1,263,100"
2013/09,78731,Multi-Family,"19,562,400"
2013/09,78731,Residential,"109,461,900"
2013/09,78731,Irrigation - Residential,"935,300"
2013/09,78735,Residential,"36,897,000"
2013/09,78735,Multi-Family,"10,729,600"
2013/09,78735,Irrigation - Multi-Family,"3,131,900"
2013/09,78736,Irrigation - Multi-Family,"776,400"
2013/09,78736,Irrigation - Residential,"29,200"
2013/09,78736,Multi-Family,"3,030,900"
2013/09,78736,Residential,"19,502,500"
2013/09,78737,Irrigation - Residential,"11,900"
2013/09,78737,Residential,"13,443,500"
2013/09,78738,Residential,"5,500"
2013/09,78739,Irrigation - Residential,400
2013/09,78739,Residential,"80,603,400"
2013/09,78741,Irrigation - Residential,"66,400"
2013/09,78741,Multi-Family,"91,170,200"
2013/09,78741,Irrigation - Multi-Family,"3,237,000"
2013/09,78741,Residential,"22,808,200"
2013/09,78742,Residential,"876,900"
2013/09,78742,Multi-Family,"374,500"
2013/09,78744,Irrigation - Multi-Family,"2,134,500"
2013/09,78744,Irrigation - Residential,"1,900"
2013/09,78744,Residential,"56,065,000"
2013/09,78744,Multi-Family,"28,082,400"
2013/09,78745,Residential,"100,921,300"
2013/09,78745,Irrigation - Multi-Family,"4,105,400"
2013/09,78745,Irrigation - Residential,"99,300"
2013/09,78745,Multi-Family,"34,111,900"
2013/09,78746,Residential,"61,608,500"
2013/09,78746,Multi-Family,"16,228,000"
2013/09,78746,Irrigation - Residential,"835,500"
2013/09,78746,Irrigation - Multi-Family,"1,231,800"
2013/09,78747,Residential,"33,140,300"
2013/09,78747,Multi-Family,"8,039,600"
2013/09,78747,Irrigation - Multi-Family,"1,508,100"
2013/09,78747,Irrigation - Residential,100
2013/09,78748,Residential,"101,562,300"
2013/09,78748,Irrigation - Multi-Family,"10,486,700"
2013/09,78748,Irrigation - Residential,"31,800"
2013/09,78748,Multi-Family,"17,799,100"
2013/09,78749,Irrigation - Residential,"27,900"
2013/09,78749,Multi-Family,"15,083,400"
2013/09,78749,Residential,"99,077,200"
2013/09,78749,Irrigation - Multi-Family,"6,189,200"
2013/09,78750,Irrigation - Multi-Family,"3,426,100"
2013/09,78750,Irrigation - Residential,"48,200"
2013/09,78750,Residential,"94,189,800"
2013/09,78750,Multi-Family,"15,345,300"
2013/09,78751,Residential,"21,803,900"
2013/09,78751,Multi-Family,"13,474,300"
2013/09,78751,Irrigation - Residential,"163,900"
2013/09,78751,Irrigation - Multi-Family,"609,400"
2013/09,78752,Multi-Family,"21,050,300"
2013/09,78752,Irrigation - Multi-Family,"311,100"
2013/09,78752,Residential,"16,665,900"
2013/09,78753,Irrigation - Multi-Family,"5,186,800"
2013/09,78753,Multi-Family,"59,120,000"
2013/09,78753,Residential,"55,286,500"
2013/09,78753,Irrigation - Residential,"20,100"
2013/09,78754,Irrigation - Multi-Family,"2,482,700"
2013/09,78754,Multi-Family,"16,475,700"
2013/09,78754,Residential,"28,450,800"
2013/09,78754,Irrigation - Residential,200
2013/09,78756,Multi-Family,"5,541,800"
2013/09,78756,Residential,"19,063,200"
2013/09,78756,Irrigation - Multi-Family,"138,000"
2013/09,78756,Irrigation - Residential,"104,200"
2013/09,78757,Multi-Family,"16,367,700"
2013/09,78757,Irrigation - Multi-Family,"404,400"
2013/09,78757,Residential,"59,585,800"
2013/09,78757,Irrigation - Residential,"75,200"
2013/09,78758,Irrigation - Multi-Family,"4,863,100"
2013/09,78758,Multi-Family,"45,600,100"
2013/09,78758,Residential,"56,992,400"
2013/09,78758,Irrigation - Residential,"47,600"
2013/09,78759,Residential,"118,254,400"
2013/09,78759,Multi-Family,"42,090,900"
2013/09,78759,Irrigation - Multi-Family,"1,896,000"
2013/09,78759,Irrigation - Residential,"227,700"
2013/10,78613,Irrigation - Multi-Family,"301,500"
2013/10,78613,Multi-Family,"139,300"
2013/10,78617,Multi-Family,"3,653,200"
2013/10,78617,Residential,"18,771,600"
2013/10,78617,Irrigation - Residential,"4,200"
2013/10,78652,Irrigation - Residential,"42,500"
2013/10,78652,Residential,"725,000"
2013/10,78652,Multi-Family,"9,400"
2013/10,78653,Residential,"911,600"
2013/10,78653,Multi-Family,"184,300"
2013/10,78660,Multi-Family,"226,400"
2013/10,78660,Irrigation - Residential,"9,400"
2013/10,78660,Residential,"8,299,000"
2013/10,78660,Irrigation - Multi-Family,"2,500"
2013/10,78701,Multi-Family,"13,685,700"
2013/10,78701,Residential,"1,329,600"
2013/10,78701,Irrigation - Multi-Family,"539,400"
2013/10,78702,Irrigation - Residential,"21,000"
2013/10,78702,Multi-Family,"10,137,100"
2013/10,78702,Residential,"26,476,400"
2013/10,78702,Irrigation - Multi-Family,"891,300"
2013/10,78703,Irrigation - Residential,"1,455,400"
2013/10,78703,Irrigation - Multi-Family,"655,700"
2013/10,78703,Residential,"60,947,900"
2013/10,78703,Multi-Family,"12,150,700"
2013/10,78704,Irrigation - Multi-Family,"3,461,900"
2013/10,78704,Multi-Family,"49,319,400"
2013/10,78704,Residential,"49,282,500"
2013/10,78704,Irrigation - Residential,"237,900"
2013/10,78705,Residential,"11,005,000"
2013/10,78705,Irrigation - Multi-Family,"454,200"
2013/10,78705,Irrigation - Residential,"86,000"
2013/10,78705,Multi-Family,"37,843,100"
2013/10,78712,Residential,0
2013/10,78717,Multi-Family,"8,387,400"
2013/10,78717,Irrigation - Multi-Family,"6,141,100"
2013/10,78717,Residential,"34,246,000"
2013/10,78717,Irrigation - Residential,"12,900"
2013/10,78719,Residential,"1,447,700"
2013/10,78719,Multi-Family,"517,000"
2013/10,78721,Multi-Family,"4,618,300"
2013/10,78721,Residential,"15,105,500"
2013/10,78721,Irrigation - Multi-Family,"44,000"
2013/10,78721,Irrigation - Residential,"2,400"
2013/10,78722,Residential,"9,408,600"
2013/10,78722,Irrigation - Multi-Family,0
2013/10,78722,Multi-Family,"2,221,700"
2013/10,78723,Residential,"34,581,800"
2013/10,78723,Irrigation - Multi-Family,"234,500"
2013/10,78723,Multi-Family,"22,323,900"
2013/10,78724,Irrigation - Residential,"25,200"
2013/10,78724,Residential,"20,076,000"
2013/10,78724,Multi-Family,"12,487,700"
2013/10,78724,Irrigation - Multi-Family,"483,500"
2013/10,78725,Residential,"2,107,100"
2013/10,78725,Multi-Family,"300,700"
2013/10,78726,Multi-Family,"11,461,000"
2013/10,78726,Residential,"20,956,300"
2013/10,78726,Irrigation - Multi-Family,"5,967,900"
2013/10,78726,Irrigation - Residential,"5,500"
2013/10,78727,Residential,"44,814,100"
2013/10,78727,Multi-Family,"20,632,200"
2013/10,78727,Irrigation - Residential,"20,300"
2013/10,78727,Irrigation - Multi-Family,"4,025,900"
2013/10,78728,Residential,"4,555,800"
2013/10,78728,Irrigation - Multi-Family,"1,503,700"
2013/10,78728,Multi-Family,"8,516,500"
2013/10,78729,Multi-Family,"22,346,300"
2013/10,78729,Irrigation - Multi-Family,"3,407,600"
2013/10,78729,Irrigation - Residential,"15,900"
2013/10,78729,Residential,"23,561,100"
2013/10,78730,Irrigation - Residential,"163,900"
2013/10,78730,Irrigation - Multi-Family,"854,900"
2013/10,78730,Multi-Family,"4,581,300"
2013/10,78730,Residential,"17,220,600"
2013/10,78731,Residential,"70,876,600"
2013/10,78731,Irrigation - Multi-Family,"1,075,500"
2013/10,78731,Multi-Family,"19,988,500"
2013/10,78731,Irrigation - Residential,"662,700"
2013/10,78735,Multi-Family,"9,988,600"
2013/10,78735,Residential,"24,650,000"
2013/10,78735,Irrigation - Multi-Family,"3,197,000"
2013/10,78736,Irrigation - Residential,"3,900"
2013/10,78736,Multi-Family,"3,046,400"
2013/10,78736,Residential,"13,340,200"
2013/10,78736,Irrigation - Multi-Family,"724,500"
2013/10,78737,Irrigation - Residential,"5,600"
2013/10,78737,Residential,"7,416,500"
2013/10,78738,Residential,"12,400"
2013/10,78739,Irrigation - Residential,"2,200"
2013/10,78739,Residential,"47,337,800"
2013/10,78741,Multi-Family,"85,636,800"
2013/10,78741,Irrigation - Multi-Family,"3,640,200"
2013/10,78741,Irrigation - Residential,"25,600"
2013/10,78741,Residential,"18,180,500"
2013/10,78742,Multi-Family,"328,500"
2013/10,78742,Residential,"693,200"
2013/10,78744,Residential,"47,934,700"
2013/10,78744,Irrigation - Multi-Family,"2,223,900"
2013/10,78744,Irrigation - Residential,"1,200"
2013/10,78744,Multi-Family,"25,180,200"
2013/10,78745,Residential,"73,508,600"
2013/10,78745,Irrigation - Multi-Family,"2,773,900"
2013/10,78745,Irrigation - Residential,"41,500"
2013/10,78745,Multi-Family,"34,461,500"
2013/10,78746,Residential,"39,163,900"
2013/10,78746,Multi-Family,"14,594,100"
2013/10,78746,Irrigation - Residential,"442,200"
2013/10,78746,Irrigation - Multi-Family,"681,600"
2013/10,78747,Irrigation - Multi-Family,"584,300"
2013/10,78747,Irrigation - Residential,500
2013/10,78747,Residential,"24,972,400"
2013/10,78747,Multi-Family,"7,275,500"
2013/10,78748,Multi-Family,"16,764,400"
2013/10,78748,Irrigation - Residential,"12,200"
2013/10,78748,Residential,"71,038,600"
2013/10,78748,Irrigation - Multi-Family,"7,145,100"
2013/10,78749,Irrigation - Multi-Family,"5,655,700"
2013/10,78749,Irrigation - Residential,"26,800"
2013/10,78749,Residential,"64,078,400"
2013/10,78749,Multi-Family,"14,894,200"
2013/10,78750,Multi-Family,"14,369,100"
2013/10,78750,Irrigation - Residential,"44,800"
2013/10,78750,Residential,"62,984,800"
2013/10,78750,Irrigation - Multi-Family,"2,538,800"
2013/10,78751,Irrigation - Multi-Family,"622,000"
2013/10,78751,Irrigation - Residential,"88,400"
2013/10,78751,Multi-Family,"12,682,100"
2013/10,78751,Residential,"17,084,000"
2013/10,78752,Residential,"12,437,900"
2013/10,78752,Irrigation - Multi-Family,"325,800"
2013/10,78752,Multi-Family,"21,123,400"
2013/10,78753,Multi-Family,"57,892,900"
2013/10,78753,Residential,"41,219,100"
2013/10,78753,Irrigation - Residential,"2,600"
2013/10,78753,Irrigation - Multi-Family,"4,295,400"
2013/10,78754,Residential,"21,539,700"
2013/10,78754,Multi-Family,"15,127,300"
2013/10,78754,Irrigation - Residential,"3,100"
2013/10,78754,Irrigation - Multi-Family,"2,676,900"
2013/10,78756,Irrigation - Multi-Family,"112,900"
2013/10,78756,Irrigation - Residential,"52,100"
2013/10,78756,Multi-Family,"5,495,000"
2013/10,78756,Residential,"12,651,100"
2013/10,78757,Irrigation - Multi-Family,"340,400"
2013/10,78757,Multi-Family,"15,819,700"
2013/10,78757,Irrigation - Residential,"39,700"
2013/10,78757,Residential,"36,395,000"
2013/10,78758,Irrigation - Residential,"31,000"
2013/10,78758,Irrigation - Multi-Family,"3,161,300"
2013/10,78758,Multi-Family,"45,691,300"
2013/10,78758,Residential,"41,960,400"
2013/10,78759,Residential,"79,277,300"
2013/10,78759,Irrigation - Multi-Family,"1,543,400"
2013/10,78759,Multi-Family,"41,014,200"
2013/10,78759,Irrigation - Residential,"122,700"
2013/11,78613,Irrigation - Multi-Family,"469,600"
2013/11,78613,Multi-Family,"207,600"
2013/11,78617,Irrigation - Residential,"3,500"
2013/11,78617,Multi-Family,"3,207,900"
2013/11,78617,Residential,"17,841,800"
2013/11,78652,Multi-Family,"9,900"
2013/11,78652,Residential,"679,100"
2013/11,78652,Irrigation - Residential,"43,800"
2013/11,78653,Residential,"768,800"
2013/11,78653,Multi-Family,"60,100"
2013/11,78660,Residential,"6,804,900"
2013/11,78660,Irrigation - Residential,"13,200"
2013/11,78660,Irrigation - Multi-Family,900
2013/11,78660,Multi-Family,"134,500"
2013/11,78701,Multi-Family,"14,008,100"
2013/11,78701,Residential,"1,075,300"
2013/11,78701,Irrigation - Multi-Family,"304,500"
2013/11,78702,Multi-Family,"10,260,700"
2013/11,78702,Residential,"24,694,300"
2013/11,78702,Irrigation - Multi-Family,"540,900"
2013/11,78702,Irrigation - Residential,600
2013/11,78703,Irrigation - Multi-Family,"547,500"
2013/11,78703,Residential,"45,025,900"
2013/11,78703,Multi-Family,"11,841,300"
2013/11,78703,Irrigation - Residential,"796,600"
2013/11,78704,Irrigation - Residential,"119,500"
2013/11,78704,Residential,"40,991,600"
2013/11,78704,Irrigation - Multi-Family,"1,665,400"
2013/11,78704,Multi-Family,"49,245,500"
2013/11,78705,Residential,"9,777,900"
2013/11,78705,Irrigation - Residential,"25,200"
2013/11,78705,Irrigation - Multi-Family,"378,500"
2013/11,78705,Multi-Family,"39,126,500"
2013/11,78712,Residential,0
2013/11,78717,Irrigation - Residential,"10,400"
2013/11,78717,Multi-Family,"8,786,000"
2013/11,78717,Irrigation - Multi-Family,"3,443,900"
2013/11,78717,Residential,"24,053,100"
2013/11,78719,Multi-Family,"530,100"
2013/11,78719,Residential,"1,504,800"
2013/11,78721,Multi-Family,"4,654,800"
2013/11,78721,Residential,"13,185,500"
2013/11,78721,Irrigation - Multi-Family,"16,500"
