Year Month,Postal Code,Customer Class,Total Gallons
2018/03,78753,Residential,33471100
2018/03,78753,Irrigation - Residential,200
2018/03,78753,Irrigation - Multi-Family,1271300
2018/03,78753,Multi-Family,51421300
2018/03,78754,Multi-Family,15005800
2018/03,78754,Irrigation - Multi-Family,1469600
2018/03,78754,Irrigation - Residential,20600
2018/03,78754,Residential,18934100
2018/03,78756,Multi-Family,4790200
2018/03,78756,Irrigation - Residential,21700
2018/03,78756,Irrigation - Multi-Family,178600
2018/03,78756,Residential,8004100
2018/03,78757,Irrigation - Residential,17100
2018/03,78757,Multi-Family,12727600
2018/03,78757,Residential,24902200
2018/03,78757,Irrigation - Multi-Family,115700
2018/03,78758,Irrigation - Residential,60700
2018/03,78758,Multi-Family,40512900
2018/03,78758,Irrigation - Multi-Family,1297000
2018/03,78758,Residential,31997500
2018/03,78759,Multi-Family,31533300
2018/03,78759,Irrigation - Multi-Family,484800
2018/03,78759,Irrigation - Residential,56000
2018/03,78759,Residential,43186800
2018/04,78613,Multi-Family,3447200
2018/04,78613,Irrigation - Multi-Family,1400400
2018/04,78617,Multi-Family,4513100
2018/04,78617,Irrigation - Multi-Family,6700
2018/04,78617,Residential,18857800
2018/04,78617,Irrigation - Residential,9700
2018/04,78652,Irrigation - Residential,50500
2018/04,78652,Residential,3772700
2018/04,78652,Multi-Family,3600
2018/04,78653,Residential,2521000
2018/04,78653,Irrigation - Residential,18200
2018/04,78653,Irrigation - Multi-Family,0
2018/04,78653,Multi-Family,210500
2018/04,78660,Irrigation - Residential,27800
2018/04,78660,Multi-Family,1708100
2018/04,78660,Residential,9659300
2018/04,78660,Irrigation - Multi-Family,1259300
2018/04,78701,Irrigation - Residential,53600
2018/04,78701,Irrigation - Multi-Family,584300
2018/04,78701,Multi-Family,16973100
2018/04,78701,Residential,936100
2018/04,78702,Irrigation - Multi-Family,1565200
2018/04,78702,Multi-Family,12942500
2018/04,78702,Irrigation - Residential,7200
2018/04,78702,Residential,25194000
2018/04,78703,Multi-Family,12994600
2018/04,78703,Residential,50797800
2018/04,78703,Irrigation - Multi-Family,448900
2018/04,78703,Irrigation - Residential,972400
2018/04,78704,Multi-Family,53392400
2018/04,78704,Irrigation - Multi-Family,2568400
2018/04,78704,Residential,45321900
2018/04,78704,Irrigation - Residential,230000
2018/04,78705,Irrigation - Multi-Family,483100
2018/04,78705,Multi-Family,39475900
2018/04,78705,Irrigation - Residential,34200
2018/04,78705,Residential,9072400
2018/04,78717,Residential,36857700
2018/04,78717,Multi-Family,16637300
2018/04,78717,Irrigation - Multi-Family,3830900
2018/04,78717,Irrigation - Residential,13800
2018/04,78719,Multi-Family,321000
2018/04,78719,Residential,1386500
2018/04,78721,Residential,13224500
2018/04,78721,Irrigation - Residential,7300
2018/04,78721,Multi-Family,4778400
2018/04,78721,Irrigation - Multi-Family,69800
2018/04,78722,Residential,7739600
2018/04,78722,Irrigation - Multi-Family,5000
2018/04,78722,Multi-Family,2730300
2018/04,78723,Irrigation - Residential,16000
2018/04,78723,Residential,32382200
2018/04,78723,Irrigation - Multi-Family,177000
2018/04,78723,Multi-Family,22497300
2018/04,78724,Multi-Family,14139800
2018/04,78724,Residential,19790600
2018/04,78724,Irrigation - Multi-Family,1297100
2018/04,78724,Irrigation - Residential,13700
2018/04,78725,Multi-Family,158200
2018/04,78725,Residential,3620400
2018/04,78725,Irrigation - Residential,0
2018/04,78726,Irrigation - Residential,56100
2018/04,78726,Irrigation - Multi-Family,3385500
2018/04,78726,Multi-Family,12790700
2018/04,78726,Residential,16556500
2018/04,78727,Irrigation - Residential,11500
2018/04,78727,Multi-Family,21424200
2018/04,78727,Residential,32663300
2018/04,78727,Irrigation - Multi-Family,3568400
2018/04,78728,Irrigation - Multi-Family,2779100
2018/04,78728,Multi-Family,9517500
2018/04,78728,Residential,5974200
2018/04,78728,Irrigation - Residential,6400
2018/04,78729,Irrigation - Multi-Family,2175300
2018/04,78729,Irrigation - Residential,7800
2018/04,78729,Multi-Family,21882000
2018/04,78729,Residential,20554300
2018/04,78730,Irrigation - Multi-Family,531700
2018/04,78730,Irrigation - Residential,95200
2018/04,78730,Multi-Family,6506800
2018/04,78730,Residential,21848900
2018/04,78731,Irrigation - Residential,410200
2018/04,78731,Residential,58317000
2018/04,78731,Multi-Family,16034900
2018/04,78731,Irrigation - Multi-Family,741900
2018/04,78732,Residential,1400
2018/04,78735,Residential,20066000
2018/04,78735,Multi-Family,11893400
2018/04,78735,Irrigation - Multi-Family,1932700
2018/04,78736,Irrigation - Multi-Family,573700
2018/04,78736,Residential,12406900
2018/04,78736,Irrigation - Residential,20300
2018/04,78736,Multi-Family,4157100
2018/04,78737,Residential,7512900
2018/04,78737,Irrigation - Residential,6900
2018/04,78738,Residential,52800
2018/04,78739,Irrigation - Multi-Family,0
2018/04,78739,Residential,36772600
2018/04,78739,Irrigation - Residential,0
2018/04,78741,Residential,17216500
2018/04,78741,Multi-Family,72156000
2018/04,78741,Irrigation - Multi-Family,1209700
2018/04,78741,Irrigation - Residential,25500
2018/04,78742,Irrigation - Multi-Family,37000
2018/04,78742,Multi-Family,234000
2018/04,78742,Residential,675400
2018/04,78744,Irrigation - Multi-Family,2234400
2018/04,78744,Multi-Family,28987900
2018/04,78744,Residential,47229700
2018/04,78744,Irrigation - Residential,65500
2018/04,78745,Multi-Family,33409500
2018/04,78745,Irrigation - Multi-Family,3048800
2018/04,78745,Residential,65928600
2018/04,78745,Irrigation - Residential,55500
2018/04,78746,Residential,39932000
2018/04,78746,Irrigation - Residential,434000
2018/04,78746,Multi-Family,11220200
2018/04,78746,Irrigation - Multi-Family,348900
2018/04,78747,Irrigation - Multi-Family,454100
2018/04,78747,Irrigation - Residential,20000
2018/04,78747,Residential,24612800
2018/04,78747,Multi-Family,6866700
2018/04,78748,Irrigation - Residential,19000
2018/04,78748,Residential,63260300
2018/04,78748,Multi-Family,21489100
2018/04,78748,Irrigation - Multi-Family,4930000
2018/04,78749,Irrigation - Multi-Family,2454300
2018/04,78749,Residential,56328700
2018/04,78749,Irrigation - Residential,21100
2018/04,78749,Multi-Family,14858200
2018/04,78750,Multi-Family,14328400
2018/04,78750,Residential,49165400
2018/04,78750,Irrigation - Multi-Family,1354900
2018/04,78750,Irrigation - Residential,12500
2018/04,78751,Irrigation - Multi-Family,464600
2018/04,78751,Irrigation - Residential,53800
2018/04,78751,Multi-Family,13123600
2018/04,78751,Residential,15439500
2018/04,78752,Irrigation - Multi-Family,111400
2018/04,78752,Multi-Family,19238000
2018/04,78752,Irrigation - Residential,800
2018/04,78752,Residential,11232300
2018/04,78753,Irrigation - Residential,0
2018/04,78753,Multi-Family,58199100
2018/04,78753,Irrigation - Multi-Family,1775000
2018/04,78753,Residential,40063700
2018/04,78754,Residential,23297000
2018/04,78754,Irrigation - Multi-Family,2106800
2018/04,78754,Multi-Family,16531800
2018/04,78754,Irrigation - Residential,23100
2018/04,78756,Multi-Family,5389500
2018/04,78756,Irrigation - Multi-Family,236900
2018/04,78756,Irrigation - Residential,61800
2018/04,78756,Residential,10577300
2018/04,78757,Residential,31459100
2018/04,78757,Irrigation - Residential,37400
2018/04,78757,Irrigation - Multi-Family,215000
2018/04,78757,Multi-Family,13475700
2018/04,78758,Multi-Family,47204700
2018/04,78758,Residential,37396800
2018/04,78758,Irrigation - Residential,61300
2018/04,78758,Irrigation - Multi-Family,2400600
2018/04,78759,Multi-Family,38069900
2018/04,78759,Irrigation - Residential,90100
2018/04,78759,Residential,57724500
2018/04,78759,Irrigation - Multi-Family,810800
2018/05,78613,Multi-Family,3317300
2018/05,78613,Irrigation - Multi-Family,2195800
2018/05,78617,Irrigation - Multi-Family,4700
2018/05,78617,Multi-Family,4344100
2018/05,78617,Residential,18750500
2018/05,78617,Irrigation - Residential,11700
2018/05,78652,Residential,4434700
2018/05,78652,Multi-Family,3600
2018/05,78652,Irrigation - Residential,63100
2018/05,78653,Multi-Family,265700
2018/05,78653,Irrigation - Multi-Family,0
2018/05,78653,Residential,2687400
2018/05,78653,Irrigation - Residential,11400
2018/05,78660,Irrigation - Residential,25500
2018/05,78660,Multi-Family,2347000
2018/05,78660,Irrigation - Multi-Family,2695700
2018/05,78660,Residential,11579700
2018/05,78701,Irrigation - Multi-Family,511800
2018/05,78701,Multi-Family,16098700
2018/05,78701,Residential,964800
2018/05,78701,Irrigation - Residential,60700
2018/05,78702,Irrigation - Residential,76600
2018/05,78702,Residential,24561300
2018/05,78702,Irrigation - Multi-Family,1560300
2018/05,78702,Multi-Family,12253000
2018/05,78703,Irrigation - Multi-Family,583600
2018/05,78703,Multi-Family,12383800
2018/05,78703,Residential,56021500
2018/05,78703,Irrigation - Residential,1048800
2018/05,78704,Multi-Family,52060200
2018/05,78704,Irrigation - Multi-Family,2735600
2018/05,78704,Irrigation - Residential,226400
2018/05,78704,Residential,46296600
2018/05,78705,Irrigation - Residential,103500
2018/05,78705,Multi-Family,37408400
2018/05,78705,Irrigation - Multi-Family,535000
2018/05,78705,Residential,9417300
2018/05,78717,Multi-Family,15128700
2018/05,78717,Irrigation - Residential,36000
2018/05,78717,Residential,42565100
2018/05,78717,Irrigation - Multi-Family,6756300
2018/05,78719,Residential,1391700
2018/05,78719,Multi-Family,313500
2018/05,78721,Irrigation - Residential,4300
2018/05,78721,Multi-Family,4247100
2018/05,78721,Irrigation - Multi-Family,58300
2018/05,78721,Residential,12778500
2018/05,78722,Multi-Family,2541100
2018/05,78722,Residential,7754700
2018/05,78722,Irrigation - Multi-Family,3700
2018/05,78723,Multi-Family,21376200
2018/05,78723,Irrigation - Multi-Family,300800
2018/05,78723,Irrigation - Residential,18500
2018/05,78723,Residential,34421900
2018/05,78724,Irrigation - Multi-Family,1627200
2018/05,78724,Irrigation - Residential,22800
2018/05,78724,Residential,19113500
2018/05,78724,Multi-Family,13359300
2018/05,78725,Irrigation - Residential,0
2018/05,78725,Multi-Family,150000
2018/05,78725,Residential,3628700
2018/05,78726,Irrigation - Residential,52600
2018/05,78726,Residential,19909700
2018/05,78726,Irrigation - Multi-Family,3749800
2018/05,78726,Multi-Family,13231500
2018/05,78727,Irrigation - Multi-Family,5209600
2018/05,78727,Irrigation - Residential,13100
2018/05,78727,Residential,37550000
2018/05,78727,Multi-Family,21669800
2018/05,78728,Irrigation - Multi-Family,2664300
2018/05,78728,Multi-Family,8225500
2018/05,78728,Residential,7156400
2018/05,78728,Irrigation - Residential,8300
2018/05,78729,Multi-Family,23987400
2018/05,78729,Irrigation - Residential,10300
2018/05,78729,Residential,22920500
2018/05,78729,Irrigation - Multi-Family,2235700
2018/05,78730,Multi-Family,5154400
2018/05,78730,Irrigation - Multi-Family,1073200
2018/05,78730,Residential,28421700
2018/05,78730,Irrigation - Residential,167900
2018/05,78731,Multi-Family,18181300
2018/05,78731,Irrigation - Multi-Family,746700
2018/05,78731,Irrigation - Residential,688900
2018/05,78731,Residential,65466100
2018/05,78732,Residential,900
2018/05,78735,Multi-Family,11271000
2018/05,78735,Irrigation - Multi-Family,2819200
2018/05,78735,Residential,20088100
2018/05,78736,Multi-Family,3842800
2018/05,78736,Irrigation - Residential,24200
2018/05,78736,Residential,13126300
2018/05,78736,Irrigation - Multi-Family,1176000
2018/05,78737,Residential,8313300
2018/05,78737,Irrigation - Residential,7600
2018/05,78738,Residential,48500
2018/05,78739,Irrigation - Multi-Family,1800
2018/05,78739,Irrigation - Residential,0
2018/05,78739,Residential,42674800
2018/05,78741,Irrigation - Residential,35600
2018/05,78741,Multi-Family,67396200
2018/05,78741,Residential,16988800
2018/05,78741,Irrigation - Multi-Family,1841200
2018/05,78742,Multi-Family,190100
2018/05,78742,Irrigation - Multi-Family,41800
2018/05,78742,Residential,680900
2018/05,78744,Residential,47075600
2018/05,78744,Irrigation - Residential,48800
2018/05,78744,Irrigation - Multi-Family,3201700
2018/05,78744,Multi-Family,30050400
2018/05,78745,Multi-Family,31530500
2018/05,78745,Residential,64256000
2018/05,78745,Irrigation - Multi-Family,3572900
2018/05,78745,Irrigation - Residential,47300
2018/05,78746,Irrigation - Multi-Family,511700
2018/05,78746,Irrigation - Residential,565800
2018/05,78746,Residential,43337400
2018/05,78746,Multi-Family,10971600
2018/05,78747,Irrigation - Multi-Family,543400
2018/05,78747,Multi-Family,6978500
2018/05,78747,Irrigation - Residential,21000
2018/05,78747,Residential,25701600
2018/05,78748,Irrigation - Multi-Family,6587600
2018/05,78748,Irrigation - Residential,17000
2018/05,78748,Multi-Family,22494800
2018/05,78748,Residential,64541700
2018/05,78749,Irrigation - Residential,30500
2018/05,78749,Residential,57306400
2018/05,78749,Irrigation - Multi-Family,2876200
2018/05,78749,Multi-Family,14395900
2018/05,78750,Irrigation - Residential,45800
2018/05,78750,Multi-Family,13977800
2018/05,78750,Residential,59676400
2018/05,78750,Irrigation - Multi-Family,1879200
2018/05,78751,Irrigation - Multi-Family,772600
2018/05,78751,Irrigation - Residential,124500
2018/05,78751,Residential,15682200
2018/05,78751,Multi-Family,12902500
2018/05,78752,Irrigation - Multi-Family,115600
2018/05,78752,Residential,10917000
2018/05,78752,Multi-Family,17035200
2018/05,78752,Irrigation - Residential,900
2018/05,78753,Irrigation - Residential,0
2018/05,78753,Residential,40362300
2018/05,78753,Multi-Family,54351300
2018/05,78753,Irrigation - Multi-Family,3645500
2018/05,78754,Irrigation - Multi-Family,2662700
2018/05,78754,Irrigation - Residential,30000
2018/05,78754,Residential,24288100
2018/05,78754,Multi-Family,15864300
2018/05,78756,Residential,11531900
2018/05,78756,Irrigation - Residential,68700
2018/05,78756,Irrigation - Multi-Family,284100
2018/05,78756,Multi-Family,5011400
2018/05,78757,Irrigation - Multi-Family,239600
2018/05,78757,Irrigation - Residential,53700
2018/05,78757,Multi-Family,12939900
2018/05,78757,Residential,33383500
2018/05,78758,Irrigation - Residential,89700
2018/05,78758,Irrigation - Multi-Family,4099400
2018/05,78758,Residential,38824900
2018/05,78758,Multi-Family,44446200
2018/05,78759,Irrigation - Residential,108500
2018/05,78759,Irrigation - Multi-Family,1488800
2018/05,78759,Residential,69334900
2018/05,78759,Multi-Family,36994400
2018/06,78613,Multi-Family,3613700
2018/06,78613,Irrigation - Multi-Family,2074500
2018/06,78617,Residential,22492400
2018/06,78617,Multi-Family,5230100
2018/06,78617,Irrigation - Multi-Family,9700
2018/06,78617,Irrigation - Residential,12600
2018/06,78652,Residential,6191100
2018/06,78652,Multi-Family,8200
2018/06,78652,Irrigation - Residential,59200
2018/06,78653,Residential,3349900
2018/06,78653,Multi-Family,345500
2018/06,78653,Irrigation - Multi-Family,0
2018/06,78653,Irrigation - Residential,17700
2018/06,78660,Irrigation - Residential,36200
2018/06,78660,Residential,11627600
2018/06,78660,Multi-Family,2387900
2018/06,78660,Irrigation - Multi-Family,5612900
2018/06,78701,Residential,1269000
2018/06,78701,Irrigation - Multi-Family,668800
2018/06,78701,Irrigation - Residential,42200
2018/06,78701,Multi-Family,18391200
2018/06,78702,Residential,28711600
2018/06,78702,Multi-Family,13295100
2018/06,78702,Irrigation - Multi-Family,2273500
2018/06,78702,Irrigation - Residential,8300
2018/06,78703,Multi-Family,14214100
2018/06,78703,Irrigation - Residential,1194400
2018/06,78703,Residential,64964000
2018/06,78703,Irrigation - Multi-Family,770300
2018/06,78704,Irrigation - Residential,310300
2018/06,78704,Residential,58267600
2018/06,78704,Irrigation - Multi-Family,4276300
2018/06,78704,Multi-Family,54169200
2018/06,78705,Residential,10810200
2018/06,78705,Irrigation - Residential,96600
2018/06,78705,Multi-Family,33871900
2018/06,78705,Irrigation - Multi-Family,616200
2018/06,78717,Irrigation - Residential,48700
2018/06,78717,Residential,57642500
2018/06,78717,Multi-Family,13743900
2018/06,78717,Irrigation - Multi-Family,8079400
2018/06,78719,Residential,1708900
2018/06,78719,Multi-Family,375300
2018/06,78721,Residential,14868900
2018/06,78721,Irrigation - Residential,9200
2018/06,78721,Irrigation - Multi-Family,96900
2018/06,78721,Multi-Family,5127600
2018/06,78722,Residential,9698400
2018/06,78722,Multi-Family,2687700
2018/06,78722,Irrigation - Multi-Family,4500
2018/06,78723,Multi-Family,22251500
2018/06,78723,Irrigation - Multi-Family,427600
2018/06,78723,Irrigation - Residential,20000
2018/06,78723,Residential,37999200
2018/06,78724,Irrigation - Residential,29600
2018/06,78724,Residential,22234100
2018/06,78724,Irrigation - Multi-Family,4380600
2018/06,78724,Multi-Family,16590400
2018/06,78725,Irrigation - Residential,0
2018/06,78725,Residential,4348400
2018/06,78725,Multi-Family,206000
2018/06,78726,Irrigation - Residential,64000
2018/06,78726,Irrigation - Multi-Family,5369000
2018/06,78726,Residential,26095600
2018/06,78726,Multi-Family,11756700
2018/06,78727,Multi-Family,23286000
2018/06,78727,Residential,50136500
2018/06,78727,Irrigation - Multi-Family,7250600
2018/06,78727,Irrigation - Residential,14100
2018/06,78728,Residential,7786100
2018/06,78728,Multi-Family,9611700
2018/06,78728,Irrigation - Multi-Family,3629100
2018/06,78728,Irrigation - Residential,10800
2018/06,78729,Residential,27428500
2018/06,78729,Irrigation - Residential,10100
2018/06,78729,Multi-Family,23670400
2018/06,78729,Irrigation - Multi-Family,3473100
2018/06,78730,Irrigation - Residential,140200
2018/06,78730,Irrigation - Multi-Family,1207500
2018/06,78730,Multi-Family,4712300
2018/06,78730,Residential,35783700
2018/06,78731,Irrigation - Multi-Family,1460500
2018/06,78731,Irrigation - Residential,706000
2018/06,78731,Residential,83445800
2018/06,78731,Multi-Family,18275500
2018/06,78732,Residential,1100
2018/06,78735,Irrigation - Multi-Family,4835400
2018/06,78735,Residential,30049400
2018/06,78735,Multi-Family,13073400
2018/06,78736,Irrigation - Multi-Family,1657000
2018/06,78736,Irrigation - Residential,23100
2018/06,78736,Multi-Family,3613900
2018/06,78736,Residential,19370600
2018/06,78737,Residential,13338000
2018/06,78737,Irrigation - Residential,9000
2018/06,78738,Residential,56000
2018/06,78739,Residential,56039500
2018/06,78739,Irrigation - Residential,0
2018/06,78739,Irrigation - Multi-Family,78700
2018/06,78741,Irrigation - Multi-Family,2663000
2018/06,78741,Irrigation - Residential,59600
2018/06,78741,Residential,20728900
2018/06,78741,Multi-Family,79951900
2018/06,78742,Residential,774200
2018/06,78742,Multi-Family,232000
2018/06,78742,Irrigation - Multi-Family,60000
2018/06,78744,Irrigation - Residential,42100
2018/06,78744,Irrigation - Multi-Family,4180600
2018/06,78744,Residential,56156500
2018/06,78744,Multi-Family,30898300
2018/06,78745,Residential,84701900
2018/06,78745,Multi-Family,36747200
2018/06,78745,Irrigation - Residential,76800
2018/06,78745,Irrigation - Multi-Family,6051100
2018/06,78746,Multi-Family,13014800
2018/06,78746,Irrigation - Multi-Family,1100800
2018/06,78746,Irrigation - Residential,638400
2018/06,78746,Residential,62468800
2018/06,78747,Irrigation - Multi-Family,1106200
2018/06,78747,Multi-Family,8006800
2018/06,78747,Irrigation - Residential,14000
2018/06,78747,Residential,35042200
2018/06,78748,Residential,84964400
2018/06,78748,Irrigation - Residential,27900
2018/06,78748,Irrigation - Multi-Family,10693400
2018/06,78748,Multi-Family,24407100
2018/06,78749,Residential,80953200
2018/06,78749,Irrigation - Multi-Family,4438000
2018/06,78749,Multi-Family,15546100
2018/06,78749,Irrigation - Residential,36500
2018/06,78750,Multi-Family,12869400
2018/06,78750,Irrigation - Multi-Family,2321300
2018/06,78750,Irrigation - Residential,45700
2018/06,78750,Residential,68348200
2018/06,78751,Irrigation - Multi-Family,949500
2018/06,78751,Irrigation - Residential,118000
2018/06,78751,Residential,17424600
2018/06,78751,Multi-Family,12855500
2018/06,78752,Residential,12847700
2018/06,78752,Multi-Family,20218200
2018/06,78752,Irrigation - Multi-Family,170800
2018/06,78752,Irrigation - Residential,1300
2018/06,78753,Irrigation - Multi-Family,6259300
2018/06,78753,Multi-Family,62882000
2018/06,78753,Residential,46117600
2018/06,78753,Irrigation - Residential,8400
2018/06,78754,Irrigation - Residential,27800
2018/06,78754,Irrigation - Multi-Family,3161100
2018/06,78754,Multi-Family,18241700
2018/06,78754,Residential,28550400
2018/06,78756,Multi-Family,5238900
2018/06,78756,Irrigation - Residential,72600
2018/06,78756,Residential,13485200
2018/06,78756,Irrigation - Multi-Family,229000
2018/06,78757,Multi-Family,14112100
2018/06,78757,Irrigation - Multi-Family,359200
2018/06,78757,Irrigation - Residential,58800
2018/06,78757,Residential,40806200
2018/06,78758,Multi-Family,49315500
2018/06,78758,Irrigation - Multi-Family,4810600
2018/06,78758,Irrigation - Residential,73400
2018/06,78758,Residential,43213600
2018/06,78759,Residential,86654600
2018/06,78759,Irrigation - Multi-Family,1700900
2018/06,78759,Irrigation - Residential,113600
2018/06,78759,Multi-Family,38572800
2018/07,78613,Irrigation - Multi-Family,1760500
2018/07,78613,Multi-Family,3499300
2018/07,78617,Irrigation - Residential,8500
2018/07,78617,Irrigation - Multi-Family,6600
2018/07,78617,Residential,21470500
2018/07,78617,Multi-Family,5111200
2018/07,78652,Multi-Family,11700
2018/07,78652,Residential,6173700
2018/07,78652,Irrigation - Residential,60700
2018/07,78653,Irrigation - Multi-Family,24100
2018/07,78653,Multi-Family,280100
2018/07,78653,Irrigation - Residential,18100
2018/07,78653,Residential,3137800
2018/07,78660,Residential,12051500
2018/07,78660,Irrigation - Multi-Family,2840700
2018/07,78660,Multi-Family,2472800
2018/07,78660,Irrigation - Residential,27000
2018/07,78701,Irrigation - Multi-Family,774100
2018/07,78701,Multi-Family,16692700
2018/07,78701,Residential,1172900
2018/07,78701,Irrigation - Residential,66600
2018/07,78702,Residential,27139200
2018/07,78702,Irrigation - Multi-Family,2242100
2018/07,78702,Irrigation - Residential,12400
2018/07,78702,Multi-Family,12699900
2018/07,78703,Irrigation - Multi-Family,871900
2018/07,78703,Multi-Family,13241500
2018/07,78703,Residential,67838400
2018/07,78703,Irrigation - Residential,1447200
2018/07,78704,Irrigation - Residential,279200
2018/07,78704,Irrigation - Multi-Family,4872800
2018/07,78704,Multi-Family,52929800
2018/07,78704,Residential,57309400
2018/07,78705,Irrigation - Multi-Family,636800
2018/07,78705,Multi-Family,31860300
2018/07,78705,Irrigation - Residential,127500
2018/07,78705,Residential,10470700
2018/07,78717,Irrigation - Multi-Family,9099600
2018/07,78717,Residential,52715100
2018/07,78717,Irrigation - Residential,40600
2018/07,78717,Multi-Family,14245800
2018/07,78719,Residential,1785100
2018/07,78719,Multi-Family,385000
2018/07,78721,Residential,13816300
2018/07,78721,Irrigation - Residential,1700
2018/07,78721,Multi-Family,4996900
2018/07,78721,Irrigation - Multi-Family,563200
2018/07,78722,Irrigation - Multi-Family,4000
2018/07,78722,Multi-Family,2402300
2018/07,78722,Residential,9430200
2018/07,78723,Irrigation - Multi-Family,390600
2018/07,78723,Irrigation - Residential,12200
2018/07,78723,Residential,38796100
2018/07,78723,Multi-Family,22375100
2018/07,78724,Irrigation - Multi-Family,2244100
2018/07,78724,Irrigation - Residential,26200
2018/07,78724,Multi-Family,11849200
2018/07,78724,Residential,20408100
2018/07,78725,Irrigation - Residential,0
2018/07,78725,Multi-Family,144400
2018/07,78725,Residential,4156900
2018/07,78726,Residential,27043100
2018/07,78726,Multi-Family,10757400
2018/07,78726,Irrigation - Multi-Family,5638600
2018/07,78726,Irrigation - Residential,71200
2018/07,78727,Irrigation - Multi-Family,7530300
2018/07,78727,Irrigation - Residential,14600
2018/07,78727,Residential,49558500
2018/07,78727,Multi-Family,22118900
2018/07,78728,Residential,8489400
2018/07,78728,Irrigation - Multi-Family,3282800
2018/07,78728,Irrigation - Residential,10600
2018/07,78728,Multi-Family,10593100
2018/07,78729,Irrigation - Residential,8700
2018/07,78729,Multi-Family,25692100
2018/07,78729,Irrigation - Multi-Family,4034900
2018/07,78729,Residential,30894800
2018/07,78730,Multi-Family,3812600
2018/07,78730,Residential,37803800
2018/07,78730,Irrigation - Multi-Family,2081400
2018/07,78730,Irrigation - Residential,260700
2018/07,78731,Irrigation - Multi-Family,1178100
2018/07,78731,Residential,80768500
2018/07,78731,Multi-Family,18289900
2018/07,78731,Irrigation - Residential,679000
2018/07,78732,Residential,2400
2018/07,78735,Residential,28650200
2018/07,78735,Irrigation - Multi-Family,4621700
2018/07,78735,Multi-Family,13146200
2018/07,78736,Multi-Family,3649900
2018/07,78736,Irrigation - Multi-Family,1765300
2018/07,78736,Residential,18258600
2018/07,78736,Irrigation - Residential,28400
2018/07,78737,Irrigation - Residential,6600
2018/07,78737,Residential,11364400
2018/07,78738,Residential,288700
2018/07,78739,Irrigation - Residential,0
2018/07,78739,Residential,67250200
2018/07,78739,Irrigation - Multi-Family,25000
2018/07,78741,Irrigation - Multi-Family,3642400
2018/07,78741,Multi-Family,71050000
2018/07,78741,Irrigation - Residential,50200
2018/07,78741,Residential,19883900
2018/07,78742,Irrigation - Multi-Family,45300
2018/07,78742,Residential,827700
2018/07,78742,Multi-Family,273800
2018/07,78744,Irrigation - Multi-Family,4352700
2018/07,78744,Irrigation - Residential,44100
2018/07,78744,Residential,56405100
2018/07,78744,Multi-Family,31220100
2018/07,78745,Irrigation - Residential,111100
2018/07,78745,Irrigation - Multi-Family,7466700
2018/07,78745,Residential,80869600
2018/07,78745,Multi-Family,34859400
2018/07,78746,Multi-Family,13255100
2018/07,78746,Residential,56665700
2018/07,78746,Irrigation - Residential,624800
2018/07,78746,Irrigation - Multi-Family,1529300
2018/07,78747,Irrigation - Residential,14200
2018/07,78747,Multi-Family,8074500
2018/07,78747,Residential,33263900
2018/07,78747,Irrigation - Multi-Family,868700
2018/07,78748,Irrigation - Residential,20500
2018/07,78748,Residential,83943600
2018/07,78748,Multi-Family,23664500
2018/07,78748,Irrigation - Multi-Family,14255500
2018/07,78749,Residential,77435400
2018/07,78749,Irrigation - Multi-Family,6491700
2018/07,78749,Multi-Family,15542100
2018/07,78749,Irrigation - Residential,29500
2018/07,78750,Residential,72825400
2018/07,78750,Irrigation - Residential,34600
2018/07,78750,Multi-Family,13355300
2018/07,78750,Irrigation - Multi-Family,2761800
2018/07,78751,Residential,17309700
2018/07,78751,Multi-Family,12585700
2018/07,78751,Irrigation - Residential,129200
2018/07,78751,Irrigation - Multi-Family,800700
2018/07,78752,Multi-Family,16927200
2018/07,78752,Residential,11859700
2018/07,78752,Irrigation - Multi-Family,352900
2018/07,78752,Irrigation - Residential,1200
2018/07,78753,Irrigation - Residential,6500
2018/07,78753,Residential,45367000
2018/07,78753,Irrigation - Multi-Family,6621300
2018/07,78753,Multi-Family,56055900
2018/07,78754,Irrigation - Multi-Family,3312500
2018/07,78754,Residential,28116500
2018/07,78754,Multi-Family,16258900
2018/07,78754,Irrigation - Residential,30000
2018/07,78756,Irrigation - Multi-Family,282500
2018/07,78756,Irrigation - Residential,75000
2018/07,78756,Multi-Family,5163100
2018/07,78756,Residential,13058700
2018/07,78757,Irrigation - Residential,53600
2018/07,78757,Multi-Family,13812200
2018/07,78757,Irrigation - Multi-Family,580400
2018/07,78757,Residential,40153000
2018/07,78758,Residential,44588300
2018/07,78758,Multi-Family,46463500
2018/07,78758,Irrigation - Multi-Family,4483700
2018/07,78758,Irrigation - Residential,75000
2018/07,78759,Irrigation - Residential,156200
2018/07,78759,Multi-Family,37890900
2018/07,78759,Irrigation - Multi-Family,1586400
2018/07,78759,Residential,91342700
2018/08,78613,Multi-Family,4095300
2018/08,78613,Irrigation - Multi-Family,2703500
2018/08,78617,Irrigation - Multi-Family,10000
2018/08,78617,Residential,22803700
2018/08,78617,Irrigation - Residential,8300
2018/08,78617,Multi-Family,5024200
2018/08,78652,Residential,7484500
2018/08,78652,Irrigation - Residential,86800
2018/08,78652,Multi-Family,7200
2018/08,78653,Multi-Family,591100
2018/08,78653,Irrigation - Residential,19400
2018/08,78653,Irrigation - Multi-Family,159000
2018/08,78653,Residential,3874200
